1.263,339.351,4.615
1.011,339.291,4.637
0.648,338.824,4.655
0.610,338.643,4.669
0.516,338.604,4.674
0.406,338.566,4.674
0.478,338.643,4.674
0.500,338.796,4.674
0.571,338.890,4.674
0.670,339.011,4.674
0.786,339.027,4.674
0.698,339.093,4.694
0.939,339.241,4.737
0.945,339.307,4.765
1.176,339.598,4.785
1.005,339.802,4.802
0.906,339.703,4.818
0.813,339.791,4.835
1.132,339.966,4.844
1.154,340.153,4.847
1.165,339.961,4.847
1.675,339.736,4.847
1.758,339.681,4.847
1.714,339.609,4.847
1.555,339.587,4.847
1.247,339.615,4.847
1.796,339.549,4.847
2.802,339.197,4.847
3.345,338.698,4.848
3.439,337.890,4.875
3.241,337.066,4.896
3.043,336.671,4.911
3.032,336.605,4.924
3.010,336.956,4.93
3.087,337.313,4.934
3.175,337.626,4.943
2.774,337.912,4.946
2.538,337.747,4.95
2.933,337.341,4.952
3.148,336.912,4.957
3.126,337.214,4.961
3.016,338.055,4.963
2.362,338.774,4.968
1.642,339.066,4.969
0.862,339.373,4.971
0.368,339.423,4.973
0.253,339.510,4.973
0.873,339.977,4.973
1.038,339.747,4.973
1.434,338.824,4.973
1.104,338.198,4.973
0.994,338.022,4.973
1.434,338.027,4.973
1.719,338.055,4.973
1.708,338.011,4.973
1.401,337.819,4.973
1.417,337.615,4.973
1.620,337.560,4.973
1.752,337.868,4.973
1.549,338.011,4.973
1.143,337.5,4.973
1.000,337.247,4.973
0.632,337.445,4.973
0.423,337.676,4.973
0.511,337.412,4.973
0.632,336.835,4.973
0.895,336.182,4.973
0.994,336.039,4.973
0.939,336.154,4.973
0.994,336.176,4.973
1.192,336.050,4.973
1.390,336.006,4.973
1.373,336.028,4.973
1.467,335.929,4.973
1.516,335.967,4.973
1.428,336.121,4.973
1.637,336.302,4.973
1.582,336.401,4.973
1.593,336.352,4.973
1.631,336.143,4.973
1.648,336.022,4.973
1.714,335.918,4.973
1.857,335.775,4.973
1.697,335.781,4.973
1.791,335.891,4.973
1.664,336.017,4.973
1.747,336.193,4.973
1.763,336.209,4.973
1.774,336.308,4.973
1.840,336.242,4.973
1.890,336.127,4.973
1.934,336.099,4.973
1.939,336.099,4.973
1.989,336.149,4.973
2.049,336.319,4.973
1.945,336.363,4.973
1.967,336.412,4.973
1.989,336.429,4.973
1.939,336.506,4.973
1.884,336.451,4.973
1.923,336.248,4.973
1.945,336.099,4.973
2.115,335.792,4.973
2.346,335.616,4.973
2.466,335.479,4.973
2.906,335.099,4.973
3.104,334.880,4.973
3.235,334.841,4.973
3.400,334.764,4.973
3.604,334.495,4.973
3.895,334.050,4.973
3.911,333.990,4.973
4.691,333.605,4.973
5.251,332.935,4.973
5.565,331.710,4.973
5.164,330.386,4.973
4.417,329.832,4.973
4.224,329.881,4.973
3.939,330.667,4.973
3.867,331.188,4.973
3.488,331.567,4.973
3.345,331.870,4.973
4.054,332.435,4.973
5.356,332.661,4.973
6.185,333.237,4.973
6.713,333.864,4.973
7.520,333.962,4.973
7.712,334.061,4.973
7.641,333.836,4.973
8.031,333.188,4.973
8.679,332.743,4.973
9.981,332.836,4.973
11.162,333.018,4.973
11.667,332.628,4.973
11.887,329.496,4.973
11.673,325.096,4.973
11.431,319.636,4.967
11.212,315.203,4.962
10.640,311.396,4.962
9.619,308.227,4.961
8.558,306.925,4.958
9.316,306.639,4.951
9.734,306.112,4.94
10.206,306.096,4.925
10.948,306.502,4.914
11.646,306.887,4.908
12.288,307.557,4.903
12.469,308.617,4.897
12.541,309.402,4.891
12.821,309.380,4.884
13.046,309.754,4.878
13.063,310.188,4.873
13.107,310.688,4.87
13.189,310.589,4.864
13.200,310.660,4.853
13.244,311.567,4.84
13.101,314.061,4.831
12.744,316.642,4.826
12.480,319.202,4.819
12.579,322.570,4.814
12.585,325.948,4.813
12.343,328.672,4.813
11.684,331.320,4.813
11.190,333.842,4.813
10.778,336.297,4.813
10.596,335.737,4.813
10.723,333.671,4.813
11.041,331.392,4.813
11.602,330.991,4.813
11.547,332.095,4.813
10.849,335.627,4.813
8.498,340.796,4.813
5.944,343.564,4.812
5.460,342.109,4.803
6.136,335.781,4.775
6.932,329.002,4.753
7.405,321.713,4.735
6.542,317.455,4.705
4.279,313.572,4.688
0.544,312.012,4.674
-6.064,311.605,4.663
-9.163,313.237,4.631
-10.042,316.417,4.594
-13.337,321.482,4.589
-15.798,326.799,4.589
-16.359,328.645,4.589
-17.655,329.381,4.589
-18.325,330.090,4.589
-16.837,331.353,4.578
-16.979,331.578,4.528
-16.447,332.073,4.479
-16.046,330.864,4.444
-14.101,329.348,4.425
-12.118,329.117,4.399
-9.668,328.618,4.373
-3.109,327.195,4.363
3.840,324.833,4.363
7.339,320.773,4.363
8.240,315.780,4.363
9.597,311.534,4.363
10.020,306.848,4.363
10.217,303.915,4.353
10.047,304.008,4.328
10.036,305.151,4.307
10.261,306.491,4.279
10.272,307.271,4.263
10.322,307.798,4.246
10.173,308.914,4.229
9.492,310.441,4.229
8.432,312.490,4.229
6.636,313.962,4.229
5.175,316.263,4.229
3.499,320.515,4.229
3.483,326.755,4.229
3.345,332.485,4.229
1.609,339.719,4.229
0.577,348.613,4.229
-0.972,354.814,4.229
-2.016,357.885,4.22
-2.021,357.468,4.191
-1.884,356.177,4.154
-1.505,354.177,4.104
-1.752,348.382,4.056
-1.840,336.237,4.016
-0.725,322.515,4.007
1.950,310.968,4.007
3.768,303.827,4.007
4.351,303.316,4.007
3.785,304.525,4.007
3.224,306.502,4.007
3.115,307.337,4.007
3.411,308.782,4.007
3.164,308.331,4.007
2.664,307.430,4.007
2.763,307.480,4.004
3.268,314.517,3.952
4.697,321.257,3.902
4.614,327.508,3.872
3.713,336.160,3.857
2.939,343.564,3.851
-0.115,349.360,3.851
-3.126,356.347,3.851
-5.295,2.807,3.851
-6.004,5.510,3.851
-6.927,1.225,3.851
-7.976,347.300,3.851
-7.625,337.599,3.851
-6.833,327.156,3.851
-4.653,317.131,3.85
-2.043,309.688,3.818
-0.313,304.014,3.757
0.851,302.075,3.686
3.488,303.470,3.639
5.581,306.431,3.639
-2.049,309.765,3.639
-9.619,313.962,3.639
-10.140,315.720,3.639
-13.145,316.901,3.639
-15.930,320.905,3.639
-19.215,327.865,3.611
-23.681,330.749,3.551
-26.005,330.364,3.529
-24.637,331.584,3.488
-23.242,331.655,3.458
-22.330,332.672,3.458
-21.044,333.699,3.458
-21.226,333.457,3.458
-21.138,333.287,3.458
-20.479,333.029,3.458
-19.314,332.210,3.458
-16.732,329.738,3.443
-9.838,321.982,3.414
-4.669,313.572,3.384
-4.230,306.865,3.359
-2.988,302.706,3.34
-2.692,301.635,3.322
-2.780,304.387,3.306
-2.263,309.183,3.292
0.456,318.312,3.29
5.361,329.057,3.284
10.536,333.138,3.269
12.552,334.067,3.26
14.233,332.562,3.259
16.210,332.408,3.259
13.337,338.500,3.259
4.411,347.915,3.259
1.445,353.743,3.259
1.846,357.067,3.259
1.950,355.155,3.259
3.455,349.008,3.259
5.460,341.565,3.259
5.658,333.781,3.259
4.779,324.031,3.259
4.059,313.808,3.238
2.681,309.144,3.181
1.840,308.518,3.106
0.764,306.991,3.064
0.736,306.700,3.057
0.604,306.129,3.057
-0.170,304.975,3.057
-0.956,304.014,3.057
-1.818,302.646,3.057
-2.593,301.300,3.057
-2.230,301.212,3.053
-0.824,307.650,3.009
0.654,316.868,2.947
1.236,324.965,2.895
1.917,334.803,2.886
1.016,347.492,2.886
-2.109,355.759,2.886
-3.702,357.111,2.886
-4.136,348.624,2.886
-5.482,332.485,2.886
-7.635,324.240,2.886
-11.173,322.163,2.886
-12.673,318.538,2.886
-9.992,312.913,2.884
-6.257,306.552,2.866
-4.378,300.240,2.812
-4.570,298.262,2.749
-4.653,299.883,2.699
-5.147,301.267,2.699
-4.988,302.201,2.699
-4.900,302.388,2.699
-4.861,302.327,2.699
-4.746,302.465,2.699
-4.982,303.069,2.641
-5.696,304.189,2.57
-6.064,304.783,2.495
-6.097,305.684,2.472
-4.213,307.722,2.472
0.736,311.034,2.472
6.328,315.077,2.471
12.041,322.657,2.471
12.958,333.885,2.471
10.767,342.795,2.438
8.575,351.008,2.362
6.960,357.715,2.289
6.806,1.137,2.259
13.184,356.221,2.26
23.203,350.782,2.26
28.801,347.778,2.26
33.223,344.526,2.26
38.304,341.752,2.26
43.055,341.450,2.26
45.027,341.790,2.26
46.000,341.790,2.26
46.044,341.049,2.26
46.170,341.208,2.26
47.060,341.884,2.257
47.444,342.433,2.147
47.230,343.004,2.039
46.324,343.169,1.991
43.319,342.812,1.991
34.711,341.741,1.991
18.984,340.642,1.991
0.895,338.813,1.979
-16.309,336.725,1.836
-22.983,338.692,1.72
-20.951,341.076,1.691
-20.314,340.433,1.691
-19.792,340.400,1.691
-19.501,340.648,1.691
-18.787,340.247,1.691
-17.886,339.445,1.691
-17.573,338.231,1.691
-16.606,337.396,1.691
-15.881,336.841,1.691
-15.007,336.423,1.691
-13.618,334.204,1.691
-10.959,326.997,1.691
-5.251,321.801,1.691
6.537,319.911,1.691
15.441,318.049,1.674
19.155,317.576,1.586
25.351,319.329,1.493
30.311,320.191,1.476
31.223,321.663,1.476
31.426,322.690,1.476
31.058,322.855,1.476
30.932,322.762,1.476
30.800,322.553,1.474
30.575,322.377,1.474
30.229,322.520,1.474
29.713,323.026,1.474
29.229,323.613,1.474
27.713,324.174,1.474
22.917,323.135,1.472
18.539,316.862,1.423
14.606,308.414,1.364
11.475,305.859,1.279
9.937,302.338,1.26
8.833,301.915,1.26
9.641,306.996,1.26
13.156,316.165,1.259
15.936,324.597,1.251
14.925,332.463,1.144
12.305,341.938,1.075
8.718,349.865,1.062
5.850,352.277,1.064
5.652,351.722,1.064
5.784,352.068,1.064
5.867,351.656,1.064
5.784,351.491,1.064
5.790,351.216,1.055
5.894,350.546,0.921
6.921,350.024,0.87
7.130,348.959,0.869
7.004,346.646,0.87
6.943,344.751,0.87
6.641,344.339,0.87
6.257,344.163,0.87
6.202,343.658,0.844
6.086,340.719,0.811
6.498,333.512,0.795
6.427,326.299,0.795
7.262,322.059,0.795
7.734,316.813,0.795
7.559,311.006,0.795
6.136,307.073,0.795
5.240,307.013,0.795
5.499,307.365,0.795
6.163,308.930,0.795
7.004,310.369,0.795
8.080,311.721,0.795
8.701,312.133,0.795
8.405,312.336,0.795
8.317,310.858,0.795
8.064,309.853,0.795
8.427,309.935,0.791
8.569,310.556,0.759
9.042,312.391,0.703
10.146,317.329,0.661
10.157,326.080,0.661
9.146,335.039,0.661
7.377,344.053,0.661
5.240,353.287,0.661
2.928,358.445,0.661
1.373,358.544,0.66
0.989,358.599,0.653
0.989,358.242,0.631
1.340,357.627,0.61
2.142,355.787,0.581
2.939,352.859,0.564
4.318,347.360,0.559
5.427,339.274,0.543
5.389,330.831,0.526
5.933,323.207,0.512
6.894,316.115,0.499
6.938,313.566,0.487
6.592,313.336,0.46
6.174,314.335,0.46
6.361,315.654,0.46
6.927,315.857,0.46
7.416,315.643,0.46
7.487,315.703,0.46
7.438,316.082,0.46
7.427,316.599,0.433
7.515,316.752,0.385
7.625,316.901,0.337
7.614,317.115,0.313
7.630,317.296,0.314
7.773,317.439,0.314
7.844,317.686,0.314
7.866,318.060,0.314
7.756,318.329,0.314
7.718,318.609,0.296
7.652,318.752,0.229
7.570,318.851,0.197
7.520,318.900,0.186
7.476,318.955,0.186
7.427,319.076,0.186
7.421,319.164,0.186
7.465,319.208,0.17
7.542,319.246,0.16
7.454,319.334,0.149
7.542,319.395,0.127
7.575,319.455,0.115
7.548,319.581,0.115
7.559,319.686,0.112
7.548,319.719,0.104
7.482,319.702,0.086
7.383,319.746,0.081
7.256,319.724,0.079
7.196,319.587,0.067
7.240,319.598,0.054
7.191,319.779,0.054
7.191,319.834,0.054
7.213,319.807,0.054
7.295,319.828,0.054
7.465,319.812,0.054
7.449,319.713,0.054
7.465,319.883,0.054
7.515,319.955,0.054
7.575,319.949,0.053
7.586,320.048,0.051
7.542,320.142,0.05
7.581,320.098,0.05
7.575,320.164,0.05
7.531,320.290,0.049
7.570,320.471,0.049
7.537,320.680,0.049
7.504,320.433,0.049
7.394,320.328,0.049
7.114,320.460,0.049
6.713,320.696,0.049
7.015,320.784,0.049
5.861,321.652,0.049
4.883,322.971,0.048
3.713,323.317,0.048
1.868,322.245,0.048
0.566,322.224,0.048
-1.379,321.987,0.048
-1.055,321.680,0.048
-0.676,320.620,0.048
-2.379,318.411,0.046
-2.126,319.889,0.046
-1.901,321.460,0.046
-2.681,321.273,0.046
-2.697,320.784,0.046
-2.587,320.565,0.046
-1.274,320.977,0.045
-1.165,320.389,0.045
-0.654,320.548,0.045
-0.319,320.229,0.045
-0.434,320.197,0.044
-0.923,320.125,0.044
-0.884,320.142,0.044
-0.873,320.153,0.044
-0.857,320.175,0.044
-0.846,320.175,0.044
-0.840,320.180,0.044
-0.835,320.180,0.044
-0.829,320.186,0.044
-0.829,320.186,0.044
-0.824,320.186,0.044
-0.824,320.186,0.044
-0.818,320.186,0.044
-0.818,320.186,0.044
-0.818,320.186,0.044
-0.813,320.191,0.044
-0.813,320.191,0.044
-0.813,320.191,0.044
-0.813,320.191,0.044
-0.807,320.191,0.044
-0.807,320.191,0.044
-0.807,320.191,0.044
-0.807,320.191,0.044
-0.802,320.191,0.044
-0.802,320.191,0.044
-0.802,320.191,0.044
-0.802,320.191,0.044
-0.797,320.191,0.044
-0.797,320.191,0.044
-0.797,320.191,0.044
-0.791,320.191,0.044
-0.791,320.191,0.044
-0.791,320.191,0.044
-0.791,320.191,0.044
-0.791,320.191,0.044
-0.786,320.191,0.044
-0.791,320.191,0.044
-0.791,320.191,0.044
-0.791,320.191,0.044
-0.786,320.197,0.044
-0.786,320.197,0.044
-0.786,320.191,0.044
-0.786,320.197,0.044
-0.780,320.197,0.044
-0.780,320.191,0.044
-0.780,320.197,0.044
-0.780,320.197,0.044
-0.780,320.197,0.044
-0.780,320.197,0.044
-0.780,320.197,0.044
-0.775,320.197,0.044
-0.775,320.197,0.044
-0.775,320.197,0.044
-0.775,320.197,0.044
-0.769,320.197,0.044
-0.769,320.197,0.044
-0.769,320.197,0.044
-0.769,320.197,0.044
-0.769,320.197,0.044
-0.769,320.197,0.044
-0.769,320.197,0.044
-0.764,320.197,0.044
-0.769,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.764,320.197,0.044
-0.758,320.197,0.044
-0.764,320.197,0.044
-0.758,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.764,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.202,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.758,320.197,0.044
-0.753,320.197,0.044
-0.753,320.197,0.044
-0.753,320.197,0.044
-0.753,320.202,0.044
-0.753,320.197,0.044
-0.753,320.202,0.044
-0.753,320.197,0.044
-0.753,320.202,0.044
